# Hand-written test DDL that differs from the migrated Postgres schema (CHAOS-6769).
# file<TAB>table<TAB>kind<TAB>invented columns. A ratchet: it only shrinks. See the test's doc comment.
internal/scheduler/sync/eligibility_gate_integration_test.go	org_feature_overrides	SUBSET	
internal/scheduler/sync/eligibility_gate_integration_test.go	org_licenses	SUBSET	
internal/scheduler/sync/eligibility_gate_integration_test.go	organizations	SUBSET	
internal/scheduler/sync/eligibility_gate_integration_test.go	scheduled_jobs	SUBSET	
internal/scheduler/sync/eligibility_gate_integration_test.go	scheduled_sync_occurrences	SUBSET	
internal/scheduler/sync/eligibility_gate_integration_test.go	sync_configurations	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	feature_flags	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	integration_credentials	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	integration_datasets	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	integration_sources	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	integrations	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	org_feature_overrides	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	org_licenses	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	organizations	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	scheduled_jobs	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	scheduled_sync_occurrences	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	sync_configurations	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	sync_run_units	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	sync_runs	SUBSET	
internal/scheduler/sync/materializer_integration_test.go	tier_limits	SUBSET	
internal/scheduler/sync/occurrence_reconciler_integration_test.go	scheduled_jobs	SUBSET	
internal/scheduler/sync/occurrence_reconciler_integration_test.go	sync_configurations	SUBSET	
internal/scheduler/sync/transaction_integration_test.go	organizations	SUBSET	
internal/scheduler/sync/transaction_integration_test.go	scheduled_jobs	SUBSET	
internal/scheduler/sync/transaction_integration_test.go	scheduled_sync_occurrences	SUBSET	
internal/scheduler/sync/transaction_integration_test.go	sync_configurations	SUBSET	
internal/scheduler/sync/watermark_index_plan_integration_test.go	sync_watermarks	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	external_ingest_sources	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	external_ingest_tokens	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	feature_flags	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	impersonation_sessions	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	integration_sources	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	integrations	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	memberships	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	org_feature_overrides	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	org_licenses	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	organizations	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	pagerduty_webhook_bindings	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	users	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	webhook_deliveries	SUBSET	
internal/storage/postgres/api_authorization_integration_test.go	worker_job_outbox	SUBSET	
internal/storage/postgres/coordinator_statement_privileges_integration_test.go	internal_service_credentials	SUBSET	
internal/storage/postgres/coordinator_statement_privileges_integration_test.go	scheduled_sync_occurrences	PROBE	id
internal/storage/postgres/coordinator_statement_privileges_integration_test.go	sync_manual_triggers	SUBSET	
internal/storage/postgres/coordinator_statement_privileges_integration_test.go	sync_run_post_dispatches	SUBSET	
internal/storage/postgres/coordinator_statement_privileges_integration_test.go	sync_run_reference_discoveries	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	audit_logs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	backfill_jobs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	billing_notifications	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	daily_metrics_finalize_redrive_events	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	daily_metrics_partition_recompute_events	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	daily_metrics_partitions	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	daily_metrics_runs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	dev_conversation_tombstones	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	dev_conversations	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	external_ingest_batch_payloads	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	external_ingest_batches	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	external_ingest_recompute_jobs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	external_ingest_rejections	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	external_ingest_sources	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	feature_flags	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	integration_credentials	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	integration_datasets	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	integration_sources	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	integrations	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	job_runs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	metric_compatibility_executions	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	org_feature_overrides	SUBSET	
